split_index,set,ligand_id
14,train,6438
14,train,6440
14,train,6441
14,train,6442
14,train,6445
14,train,6446
14,train,6447
14,train,6448
14,train,6449
14,train,6451
14,train,6452
14,train,6453
14,train,6454
14,train,6455
14,train,6458
14,train,6459
14,train,6460
14,train,6462
14,train,6463
14,train,6464
14,train,6465
14,train,6467
14,train,6468
14,train,6469
14,train,6474
14,train,6476
14,train,6477
14,train,6478
14,train,6479
14,train,6480
14,train,6482
14,train,6483
14,train,6484
14,train,6485
14,train,6486
14,train,6490
14,train,6491
14,train,6492
14,train,6493
14,train,6496
14,train,6503
14,train,6504
14,train,6506
14,train,6509
14,train,6512
14,train,6513
14,train,6514
14,train,6515
14,train,6516
14,train,6522
14,train,6523
14,train,6527
14,train,6529
14,train,6531
14,train,6541
14,train,6542
14,train,6543
14,train,6544
14,train,6545
14,train,6547
14,train,6552
14,train,6556
14,train,6557
14,train,6558
14,train,6559
14,train,6560
14,train,6561
14,train,6562
14,train,6576
14,train,6578
14,train,6579
14,train,6582
14,train,6583
14,train,6589
14,train,6590
14,train,6595
14,train,6596
14,train,6599
14,train,6600
14,train,6604
14,train,6608
14,train,6609
14,train,6610
14,train,6612
14,train,6613
14,train,6615
14,train,6618
14,train,6621
14,train,6622
14,train,6625
14,train,6626
14,train,6627
14,train,6629
14,train,6630
14,train,6631
14,train,6634
14,train,6638
14,train,6639
14,train,6643
14,train,6645
14,train,6646
14,train,6647
14,train,6662
14,train,6663
14,train,6664
14,train,6665
14,train,6667
14,train,6668
14,train,6670
14,train,6672
14,train,6673
14,train,6674
14,train,6677
14,train,6679
14,train,6680
14,train,6681
14,train,6688
14,train,6691
14,train,6692
14,train,6695
14,train,6696
14,train,6698
14,train,6699
14,train,6701
14,train,6703
14,train,6704
14,train,6711
14,train,6712
14,train,6714
14,train,6715
14,train,6717
14,train,6719
14,train,6724
14,train,6725
14,train,6727
14,train,6728
14,train,6729
14,train,6735
14,train,6737
14,train,6738
14,train,6739
14,train,6741
14,train,6742
14,train,6743
14,train,6745
14,train,6746
14,train,6747
14,train,6748
14,train,6749
14,train,6750
14,train,6751
14,train,6752
14,train,6753
14,train,6754
14,train,6755
14,train,6756
14,train,6757
14,train,6758
14,train,6759
14,train,6760
14,train,6761
14,train,6762
14,train,6763
14,train,6764
14,train,6766
14,train,6767
14,train,6768
14,train,6769
14,train,6770
14,train,6771
14,train,6772
14,train,6773
14,train,6774
14,train,6777
14,train,6780
14,train,6781
14,train,6782
14,train,6783
14,train,6784
14,train,6785
14,train,6790
14,train,6791
14,train,6794
14,train,6795
14,train,6796
14,train,6797
14,train,6798
14,train,6799
14,train,6800
14,train,6802
14,train,6803
14,train,6804
14,train,6806
14,train,6815
14,train,6822
14,train,6824
14,train,6827
14,train,6834
14,train,6835
14,train,6836
14,train,6837
14,train,6838
14,train,6839
14,train,6840
14,train,6846
14,train,6847
14,train,6848
14,train,6850
14,train,6851
14,train,6852
14,train,6853
14,train,6856
14,train,6859
14,train,6862
14,train,6865
14,train,6866
14,train,6868
14,train,6872
14,train,6873
14,train,6875
14,train,6876
14,train,6879
14,train,6880
14,train,6881
14,train,6882
14,train,6884
14,train,6885
14,train,6887
14,train,6888
14,train,6889
14,train,6891
14,train,6892
14,train,6894
14,train,6895
14,train,6896
14,train,6897
14,train,6898
14,train,6900
14,train,6901
14,train,6904
14,train,6907
14,train,6908
14,train,6909
14,train,6911
14,train,6912
14,train,6913
14,train,6915
14,train,6916
14,train,6917
14,train,6919
14,train,6921
14,train,6922
14,train,6926
14,train,6928
14,train,6929
14,train,6930
14,train,6938
14,train,6941
14,train,6942
14,train,6945
14,train,6946
14,train,6954
14,train,6956
14,train,6957
14,train,6959
14,train,6962
14,train,6963
14,train,6964
14,train,6965
14,train,6967
14,train,6970
14,train,6971
14,train,6973
14,train,6974
14,train,6975
14,train,6976
14,train,6977
14,train,6980
14,train,6982
14,train,6983
14,train,6984
14,train,6985
14,train,6986
14,train,6988
14,train,6993
14,train,6994
14,train,6996
14,train,6997
14,train,6999
14,train,7001
14,train,7002
14,train,7003
14,train,7004
14,train,7007
14,train,7008
14,train,7009
14,train,7010
14,train,7011
14,train,7017
14,train,7021
14,train,7022
14,train,7026
14,train,7027
14,train,7029
14,train,7031
14,train,7032
14,train,7035
14,train,7037
14,train,7038
14,train,7040
14,train,7041
14,train,7042
14,train,7043
14,train,7044
14,train,7045
14,train,7046
14,train,7047
14,train,7049
14,train,7052
14,train,7053
14,train,7054
14,train,7055
14,train,7056
14,train,7060
14,train,7061
14,train,7064
14,train,7065
14,train,7066
14,train,7074
14,train,7075
14,train,7076
14,train,7083
14,train,7085
14,train,7086
14,train,7087
14,train,7091
14,train,7094
14,train,7099
14,train,7100
14,train,7101
14,train,7102
14,train,7103
14,train,7107
14,train,7108
14,train,7109
14,train,7110
14,train,7113
14,train,7115
14,train,7116
14,train,7117
14,train,7121
14,train,7123
14,train,7125
14,train,7128
14,train,7129
14,train,7131
14,train,7132
14,train,7133
14,train,7134
14,train,7135
14,train,7138
14,train,7139
14,train,7141
14,train,7145
14,train,7146
14,train,7147
14,train,7149
14,train,7150
14,train,7151
14,train,7152
14,train,7153
14,train,7156
14,train,7160
14,train,7163
14,train,7165
14,train,7168
14,train,7170
14,train,7172
14,train,7175
14,train,7177
14,train,7178
14,train,7182
14,train,7184
14,train,7185
14,train,7188
14,train,7190
14,train,7194
14,train,7199
14,train,7200
14,train,7201
14,train,7204
14,train,7210
14,train,7212
14,train,7213
14,train,7214
14,train,7216
14,train,7219
14,train,7220
14,train,7222
14,train,7224
14,train,7225
14,train,7231
14,train,7232
14,train,7233
14,train,7240
14,train,7246
14,train,7252
14,train,7254
14,train,7255
14,train,7259
14,train,7262
14,train,7263
14,train,7264
14,train,7267
14,train,7269
14,train,7272
14,train,7273
14,train,7277
14,train,7278
14,train,7291
14,train,7293
14,train,7294
14,train,7295
14,train,7296
14,train,7301
14,train,7302
14,train,7305
14,train,7307
14,train,7308
14,train,7311
14,train,7314
14,train,7315
14,train,7316
14,train,7317
14,train,7318
14,train,7319
14,train,7322
14,train,7325
14,train,7326
14,train,7327
14,train,7329
14,train,7331
14,train,7333
14,train,7335
14,train,7336
14,train,7337
14,train,7338
14,train,7339
14,train,7340
14,train,7341
14,train,7345
14,train,7346
14,train,7347
14,train,7349
14,train,7350
14,train,7351
14,train,7352
14,train,7354
14,train,7355
14,train,7360
14,train,7361
14,train,7364
14,train,7366
14,train,7367
14,train,7368
14,train,7369
14,train,7373
14,train,7374
14,train,7376
14,train,7377
14,train,7378
14,train,7379
14,train,7385
14,train,7387
14,train,7388
14,train,7390
14,train,7396
14,train,7399
14,train,7400
14,train,7403
14,train,7404
14,train,7405
14,train,7406
14,train,7408
14,train,7411
14,train,7412
14,train,7415
14,train,7416
14,train,7420
14,train,7432
14,train,7433
14,train,7438
14,train,7442
14,train,7445
14,train,7446
14,train,7449
14,train,7454
14,train,7455
14,train,7458
14,train,7459
14,train,7460
14,train,7461
14,train,7462
14,train,7464
14,train,7468
14,train,7469
14,train,7470
14,train,7471
14,train,7472
14,train,7473
14,train,7474
14,train,7477
14,train,7478
14,train,7480
14,train,7481
14,train,7484
14,train,7486
14,train,7487
14,train,7489
14,train,7490
14,train,7492
14,train,7493
14,train,7502
14,train,7503
14,train,7505
14,train,7508
14,train,7511
14,train,7512
14,train,7513
14,train,7514
14,train,7515
14,train,7516
14,train,7518
14,train,7523
14,train,7525
14,train,7527
14,train,7528
14,train,7529
14,train,7531
14,train,7532
14,train,7533
14,train,7534
14,train,7536
14,train,7537
14,train,7538
14,train,7539
14,train,7541
14,train,7542
14,train,7543
14,train,7552
14,train,7553
14,train,7556
14,train,7560
14,train,7561
14,train,7563
14,train,7565
14,train,7566
14,train,7568
14,train,7569
14,train,7572
14,train,7573
14,train,7575
14,train,7579
14,train,7580
14,train,7583
14,train,7586
14,train,7587
14,train,7588
14,train,7590
14,train,7592
14,train,7593
14,train,7594
14,train,7595
14,train,7596
14,train,7597
14,train,7598
14,train,7600
14,train,7604
14,train,7607
14,train,7609
14,train,7611
14,train,7613
14,train,7615
14,train,7616
14,train,7618
14,train,7619
14,train,7621
14,train,7623
14,train,7624
14,train,7625
14,train,7626
14,train,7627
14,train,7637
14,train,7638
14,train,7639
14,train,7657
14,train,7658
14,train,7659
14,train,7666
14,train,7667
14,train,7668
14,train,7669
14,train,7670
14,train,7671
14,train,7675
14,train,7677
14,train,7678
14,train,7679
14,train,7680
14,train,7681
14,train,7682
14,train,7684
14,train,7685
14,train,7686
14,train,7688
14,train,7690
14,train,7691
14,train,7692
14,train,7693
14,train,7697
14,train,7698
14,train,7699
14,train,7700
14,train,7702
14,train,7703
14,train,7704
14,train,7706
14,train,7710
14,train,7711
14,train,7721
14,train,7728
14,train,7729
14,train,7731
14,train,7733
14,train,7735
14,train,7737
14,train,7742
14,train,7743
14,train,7744
14,train,7745
14,train,7746
14,train,7748
14,train,7750
14,train,7751
14,train,7752
14,train,7753
14,train,7755
14,train,7757
14,train,7759
14,train,7760
14,train,7761
14,train,7762
14,train,7765
14,train,7769
14,train,7775
14,train,7777
14,train,7778
14,train,7779
14,train,7780
14,train,7783
14,train,7817
14,train,7818
14,train,7819
14,train,7820
14,train,7841
14,train,7843
14,train,7844
14,train,7846
14,train,7847
14,train,7848
14,train,7851
14,train,7855
14,train,7856
14,train,7859
14,train,7860
14,train,7861
14,train,7862
14,train,7864
14,train,7869
14,train,7870
14,train,7881
14,train,7882
14,train,7883
14,train,7884
14,train,7885
14,train,7886
14,train,7887
14,train,7888
14,train,7893
14,train,7897
14,train,7900
14,train,7903
14,train,7904
14,train,7921
14,train,7925
14,train,7928
14,train,7929
14,train,7930
14,train,7932
14,train,7935
14,train,7937
14,train,7938
14,train,7940
14,train,7942
14,train,7944
14,train,7945
14,train,7947
14,train,7948
14,train,7949
14,train,7951
14,train,7953
14,train,7954
14,train,7955
14,train,7956
14,train,7958
14,train,7960
14,train,7964
14,train,7968
14,train,7984
14,train,7987
14,train,7988
14,train,7993
14,train,7994
14,train,7996
14,train,7997
14,train,7998
14,train,8010
14,train,8015
14,train,8017
14,train,8018
14,train,8019
14,train,8020
14,train,8021
14,train,8022
14,train,8024
14,train,8025
14,train,8027
14,train,8029
14,train,8030
14,train,8034
14,train,8041
14,train,8044
14,train,8045
14,train,8046
14,train,8047
14,train,8050
14,train,8051
14,train,8056
14,train,8057
14,train,8060
14,train,8061
14,train,8064
14,train,8066
14,train,8068
14,train,8072
14,train,8073
14,train,8076
14,train,8077
14,train,8079
14,train,8080
14,train,8082
14,train,8088
14,train,8090
14,train,8091
14,train,8094
14,train,8095
14,train,8096
14,train,8101
14,train,8112
14,train,8113
14,train,8114
14,train,8115
14,train,8116
14,train,8117
14,train,8118
14,train,8119
14,train,8121
14,train,8124
14,train,8125
14,train,8127
14,train,8128
14,train,8131
14,train,8133
14,train,8139
14,train,8142
14,train,8143
14,train,8144
14,train,8146
14,train,8147
14,train,8149
14,train,8150
14,train,8152
14,train,8154
14,train,8166
14,train,8167
14,train,8173
14,train,8176
14,train,8178
14,train,8180
14,train,8181
14,train,8182
14,train,8189
14,train,8196
14,train,8199
14,train,8203
14,train,8206
14,train,8207
14,train,8208
14,train,8215
14,train,8216
14,train,8218
14,train,8220
14,train,8221
14,train,8222
14,train,8224
14,train,8227
14,train,8237
14,train,8240
14,train,8241
14,train,8242
14,train,8243
14,train,8244
14,train,8245
14,train,8246
14,train,8247
14,train,8249
14,train,8250
14,train,8251
14,train,8252
14,train,8253
14,train,8257
14,train,8261
14,train,8262
14,train,8264
14,train,8265
14,train,8266
14,train,8267
14,train,8270
14,train,8273
14,train,8276
14,train,8281
14,train,8282
14,train,8285
14,train,8286
14,train,8288
14,train,8289
14,train,8290
14,train,8292
14,train,8295
14,train,8296
14,train,8298
14,train,8299
14,train,8301
14,train,8302
14,train,8303
14,train,8307
14,train,8308
14,train,8309
14,train,8317
14,train,8318
14,train,8319
14,train,8320
14,train,8321
14,train,8322
14,train,8325
14,train,8332
14,train,8333
14,train,8334
14,train,8335
14,train,8336
14,train,8338
14,train,8340
14,train,8341
14,train,8342
14,train,8343
14,train,8344
14,train,8345
14,train,8346
14,train,8347
14,train,8348
14,train,8353
14,train,8354
14,train,8355
14,train,8357
14,train,8358
14,train,8360
14,train,8361
14,train,8362
14,train,8369
14,train,8370
14,train,8375
14,train,8376
14,train,8377
14,train,8378
14,train,8379
14,train,8385
14,train,8386
14,train,8390
14,train,8391
14,train,8392
14,train,8394
14,train,8399
14,train,8400
14,train,8402
14,train,8403
14,train,8405
14,train,8406
14,train,8407
14,train,8410
14,train,8413
14,train,8414
14,train,8416
14,train,8417
14,train,8418
14,train,8419
14,train,8421
14,train,8426
14,train,8429
14,train,8430
14,train,8432
14,train,8433
14,train,8434
14,train,8435
14,train,8436
14,train,8441
14,train,8447
14,train,8448
14,train,8449
14,train,8453
14,train,8457
14,train,8458
14,train,8459
14,train,8460
14,train,8461
14,train,8462
14,train,8463
14,train,8464
14,train,8465
14,train,8471
14,train,8472
14,train,8475
14,train,8477
14,train,8479
14,train,8480
14,train,8481
14,train,8486
14,train,8487
14,train,8490
14,train,8491
14,train,8492
14,train,8497
14,train,8498
14,train,8499
14,train,8500
14,train,8502
14,train,8503
14,train,8505
14,train,8506
14,train,8507
14,train,8515
14,train,8520
14,train,8523
14,train,8524
14,train,8531
14,train,8532
14,train,8536
14,train,8537
14,train,8538
14,train,8539
14,train,8543
14,train,8545
14,train,8548
14,train,8557
14,train,8567
14,train,8569
14,train,8570
14,train,8572
14,train,8573
14,train,8574
14,train,8575
14,train,8576
14,train,8577
14,train,8578
14,train,8580
14,train,8581
14,train,8583
14,train,8584
14,train,8585
14,train,8586
14,train,8589
14,train,8590
14,train,8591
14,train,8592
14,train,8593
14,train,8594
14,train,8595
14,train,8596
14,train,8597
14,train,8598
14,train,8599
14,train,8601
14,train,8603
14,train,8604
14,train,8607
14,train,8613
14,train,8622
14,train,8624
14,train,8625
14,train,8626
14,train,8628
14,train,8630
14,train,8631
14,train,8633
14,train,8638
14,train,8639
14,train,8642
14,train,8643
14,train,8646
14,train,8647
14,train,8648
14,train,8651
14,train,8652
14,train,8653
14,train,8654
14,train,8655
14,train,8656
14,train,8657
14,train,8659
14,train,8661
14,train,8662
14,train,8663
14,train,8664
14,train,8665
14,train,8666
14,train,8667
14,train,8669
14,train,8671
14,train,8672
14,train,8674
14,train,8678
14,train,8679
14,train,8686
14,train,8691
14,train,8692
14,train,8697
14,train,8698
14,train,8705
14,train,8706
14,train,8709
14,train,8710
14,train,8719
14,train,8720
14,train,8721
14,train,8722
14,train,8723
14,train,8724
14,train,8725
14,train,8726
14,train,8730
14,train,8732
14,train,8733
14,train,8736
14,train,8739
14,train,8746
14,train,8748
14,train,8749
14,train,8750
14,train,8751
14,train,8752
14,train,8753
14,train,8755
14,train,8756
14,train,8757
14,train,8758
14,train,8761
14,train,8763
14,train,8764
14,train,8765
14,train,8774
14,train,8775
14,train,8778
14,train,8779
14,train,8780
14,train,8781
14,train,8785
14,train,8786
14,train,8787
14,train,8788
14,train,8789
14,train,8790
14,train,8791
14,train,8795
14,train,8801
14,train,8802
14,train,8803
14,train,8804
14,train,8806
14,train,8807
14,train,8808
14,train,8813
14,train,8815
14,train,8816
14,train,8817
14,train,8818
14,train,8819
14,train,8820
14,train,8821
14,train,8822
14,train,8823
14,train,8824
14,train,8825
14,train,8829
14,train,8835
14,train,8836
14,train,8839
14,train,8840
14,train,8841
14,train,8842
14,train,8843
14,train,8849
14,train,8858
14,train,8860
14,train,8861
14,train,8862
14,train,8868
14,train,8869
14,train,8885
14,train,8887
14,train,8888
14,train,8889
14,train,8890
14,train,8895
14,train,8902
14,train,8907
14,train,8908
14,train,8910
14,train,8911
14,train,8912
14,train,8913
14,train,8919
14,train,8920
14,train,8921
14,train,8922
14,train,8925
14,train,8926
14,train,8927
14,train,8936
14,train,8938
14,train,8939
14,train,8942
14,train,8943
14,train,8948
14,train,8949
14,train,8950
14,train,8952
14,train,8953
14,train,8954
14,train,8960
14,train,8962
14,train,8963
14,train,8964
14,train,8968
14,train,8969
14,train,8970
14,train,8971
14,train,8972
14,train,8973
14,train,8974
14,train,8976
14,train,8977
14,train,8978
14,train,8979
14,train,8982
14,train,8983
14,train,8984
14,train,8985
14,train,8986
14,train,8987
14,train,8988
14,train,8990
14,train,8992
14,train,8994
14,train,8995
14,train,8998
14,train,9010
14,train,9011
14,train,9012
14,train,9013
14,train,9015
14,train,9018
14,train,9023
14,train,9026
14,train,9028
14,train,9029
14,train,9035
14,train,9036
14,train,9039
14,train,9042
14,train,9044
14,train,9045
14,train,9046
14,train,9047
14,train,9048
14,train,9049
14,train,9053
14,train,9057
14,train,9059
14,train,9062
14,train,9064
14,train,9065
14,train,9067
14,train,9071
14,train,9072
14,train,9073
14,train,9077
14,train,9080
14,train,9081
14,train,9082
14,train,9083
14,train,9085
14,train,9088
14,train,9089
14,train,9093
14,train,9096
14,train,9097
14,train,9099
14,train,9100
14,train,9103
14,train,9104
14,train,9105
14,train,9110
14,train,9114
14,train,9115
14,train,9117
14,train,9118
14,train,9119
14,train,9120
14,train,9121
14,train,9122
14,train,9123
14,train,9124
14,train,9128
14,train,9130
14,train,9131
14,train,9132
14,train,9133
14,train,9134
14,train,9135
14,train,9136
14,train,9137
14,train,9139
14,train,9140
14,train,9146
14,train,9153
14,train,9155
14,train,9156
14,train,9158
14,train,9160
14,train,9161
14,train,9162
14,train,9166
14,train,9168
14,train,9170
14,train,9171
14,train,9172
14,train,9173
14,train,9174
14,train,9178
14,train,9182
14,train,9183
14,train,9184
14,train,9185
14,train,9186
14,train,9192
14,train,9198
14,train,9199
14,train,9200
14,train,9201
14,train,9211
14,train,9212
14,train,9213
14,train,9214
14,train,9215
14,train,9216
14,train,9217
14,train,9218
14,train,9219
14,train,9220
14,train,9221
14,train,9222
14,train,9223
14,train,9224
14,train,9225
14,train,9244
14,train,9253
14,train,9259
14,train,9260
14,train,9276
14,train,9277
14,train,9278
14,train,9279
14,train,9280
14,train,9284
14,train,9285
14,train,9289
14,train,9291
14,train,9294
14,train,9297
14,train,9298
14,train,9299
14,train,9305
14,train,9309
14,train,9310
14,train,9315
14,train,9318
14,train,9320
14,train,9328
14,train,9329
14,train,9330
14,train,9331
14,train,9332
14,train,9340
14,train,9341
14,train,9342
14,train,9344
14,train,9346
14,train,9347
14,train,9348
14,train,9349
14,train,9351
14,train,9352
14,train,9353
14,train,9356
14,train,9357
14,train,9359
14,train,9363
14,train,9365
14,train,9368
14,train,9369
14,train,9370
14,train,9371
14,train,9372
14,train,9373
14,train,9374
14,train,9375
14,train,9376
14,train,9378
14,train,9380
14,train,9381
14,train,9382
14,train,9383
14,train,9384
14,train,9385
14,train,9386
14,train,9387
14,train,9388
14,train,9389
14,train,9390
14,train,9391
14,train,9392
14,train,9393
14,train,9394
14,train,9395
14,train,9396
14,train,9397
14,train,9398
14,train,9399
14,train,9400
14,train,9401
14,train,9402
14,train,9403
14,train,9407
14,train,9408
14,train,9412
14,train,9413
14,train,9414
14,train,9415
14,train,9417
14,train,9418
14,train,9419
14,train,9422
14,train,9424
14,train,9425
14,train,9429
14,train,9430
14,train,9432
14,train,9435
14,train,9437
14,train,9438
14,train,9439
14,train,9441
14,train,9442
14,train,9443
14,train,9445
14,train,9446
14,train,9447
14,train,9448
14,train,9449
14,train,9451
14,train,9452
14,train,9453
14,train,9454
14,train,9455
14,train,9456
14,train,9458
14,train,9459
14,train,9460
14,train,9461
14,train,9462
14,train,9468
14,train,9470
14,train,9476
14,train,9477
14,train,9479
14,train,9480
14,train,9481
14,train,9482
14,train,9483
14,train,9485
14,train,9486
14,train,9487
14,train,9488
14,train,9489
14,train,9490
14,train,9491
14,train,9492
14,train,9493
14,train,9494
14,train,9496
14,train,9497
14,train,9498
14,train,9499
14,train,9501
14,train,9502
14,train,9503
14,train,9505
14,train,9506
14,train,9507
14,train,9508
14,train,9509
14,train,9511
14,train,9515
14,train,9518
14,train,9519
14,train,9520
14,train,9521
14,train,9522
14,train,9523
14,train,9525
14,train,9526
14,train,9527
14,train,9528
14,train,9529
14,train,9530
14,train,9531
14,train,9532
14,train,9533
14,train,9534
14,train,9535
14,train,9536
14,train,9537
14,train,9538
14,train,9539
14,train,9540
14,train,9546
14,train,9549
14,train,9550
14,train,9551
14,train,9553
14,train,9555
14,train,9556
14,train,9557
14,train,9559
14,train,9567
14,train,9569
14,train,9570
14,train,9571
14,train,9572
14,train,9573
14,train,9575
14,train,9580
14,train,9585
14,train,9597
14,train,9598
14,train,9599
14,train,9600
14,train,9601
14,train,9602
14,train,9605
14,train,9607
14,train,9608
14,train,9609
14,train,9612
14,train,9615
14,train,9616
14,train,9617
14,train,9618
14,train,9624
14,train,9625
14,train,9626
14,train,9627
14,train,9628
14,train,9629
14,train,9630
14,train,9631
14,train,9632
14,train,9633
14,train,9634
14,train,9639
14,train,9640
14,train,9641
14,train,9642
14,train,9643
14,train,9644
14,train,9648
14,train,9649
14,train,9650
14,train,9652
14,train,9653
14,train,9654
14,train,9655
14,train,9656
14,train,9658
14,train,9661
14,train,9662
14,train,9664
14,train,9667
14,train,9669
14,train,9670
14,train,9672
14,train,9673
14,train,9685
14,train,9695
14,train,9706
14,train,9708
14,train,9710
14,train,9711
14,train,9713
14,train,9714
14,train,9720
14,train,9721
14,train,9723
14,train,9724
14,train,9727
14,train,9728
14,train,9729
14,train,9730
14,train,9731
14,train,9733
14,train,9735
14,train,9736
14,train,9742
14,train,9744
14,train,9746
14,train,9748
14,train,9749
14,train,9750
14,train,9751
14,train,9752
14,train,9753
14,train,9756
14,train,9757
14,train,9758
14,train,9759
14,train,9760
14,train,9761
14,train,9762
14,train,9763
14,train,9764
14,train,9767
14,train,9768
14,train,9770
14,train,9771
14,train,9772
14,train,9773
14,train,9774
14,train,9775
14,train,9776
14,train,9777
14,train,9778
14,train,9781
14,train,9782
14,train,9783
14,train,9784
14,train,9785
14,train,9786
14,train,9787
14,train,9789
14,train,9790
14,train,9791
14,train,9792
14,train,9793
14,train,9794
14,train,9795
14,train,9798
14,train,9800
14,train,9801
14,train,9802
14,train,9803
14,train,9814
14,train,9815
14,train,9819
14,train,9821
14,train,9822
14,train,9826
14,train,9827
14,train,9828
14,train,9829
14,train,9831
14,train,9834
14,train,9838
14,train,9845
14,train,9847
14,train,9849
14,train,9853
14,train,9854
14,train,9861
14,train,9862
14,train,9873
14,train,9874
14,train,9877
14,train,9878
14,train,9882
14,train,9883
14,train,9884
14,train,9885
14,train,9886
14,train,9887
14,train,9888
14,train,9889
14,train,9890
14,train,9891
14,train,9892
14,train,9893
14,train,9894
14,train,9895
14,train,9897
14,train,9899
14,train,9900
14,train,9908
14,train,9909
14,train,9910
14,train,9911
14,train,9919
14,train,9925
14,train,9934
14,train,9936
14,train,9938
14,train,9939
14,train,9940
14,train,9942
14,train,9945
14,train,9947
14,train,9949
14,train,9950
14,train,9954
14,train,9957
14,train,9958
14,train,9959
14,train,9960
14,train,9961
14,train,9962
14,train,9963
14,train,9964
14,train,9965
14,train,9966
14,train,9971
14,train,9972
14,train,9973
14,train,9974
14,train,9975
14,train,9976
14,train,9977
14,train,9979
14,train,9980
14,train,9981
14,train,9982
14,train,9986
14,train,9988
14,train,9990
14,train,9991
14,train,9992
14,train,9998
14,train,10014
14,train,10024
14,train,10035
14,train,10036
14,train,10037
14,train,10038
14,train,10040
14,train,10045
14,train,10047
14,train,10048
14,train,10062
14,train,10063
14,train,10064
14,train,10070
14,train,10071
14,train,10072
14,train,10073
14,train,10074
14,train,10075
14,train,10076
14,train,10079
14,train,10080
14,train,10081
14,train,10083
14,train,10085
14,train,10086
14,train,10087
14,train,10091
14,train,10094
14,train,10095
14,train,10097
14,train,10106
14,train,10107
14,train,10108
14,train,10114
14,train,10115
14,train,10118
14,train,10122
14,train,10124
14,train,10125
14,train,10126
14,train,10127
14,train,10128
14,train,10133
14,train,10135
14,train,10136
14,train,10141
14,train,10142
14,train,10143
14,train,10144
14,train,10149
14,train,10152
14,train,10154
14,train,10155
14,train,10159
14,train,10160
14,train,10161
14,train,10165
14,train,10166
14,train,10169
14,train,10170
14,train,10173
14,train,10174
14,train,10176
14,train,10177
14,train,10178
14,train,10179
14,train,10180
14,train,10182
14,train,10183
14,train,10184
14,train,10185
14,train,10187
14,train,10188
14,train,10191
14,train,10193
14,train,10194
14,train,10198
14,train,10200
14,train,10202
14,train,10203
14,train,10204
14,train,10205
14,train,10206
14,train,10207
14,train,10208
14,train,10209
14,train,10210
14,train,10211
14,train,10212
14,train,10217
14,train,10219
14,train,10223
14,train,10227
14,train,10229
14,train,10231
14,train,10235
14,train,10236
14,train,10238
14,train,10247
14,train,10249
14,train,10263
14,train,10265
14,train,10267
14,train,10271
14,train,10272
14,train,10273
14,train,10274
14,train,10275
14,train,10276
14,train,10277
14,train,10279
14,train,10280
14,train,10282
14,train,10283
14,train,10284
14,train,10286
14,train,10287
14,train,10290
14,train,10291
14,train,10293
14,train,10299
14,train,10300
14,train,10301
14,train,10302
14,train,10305
14,train,10308
14,train,10309
14,train,10310
14,train,10311
14,train,10314
14,train,10315
14,train,10320
14,train,10322
14,train,10339
14,train,10342
14,train,10344
14,train,10347
14,train,10351
14,train,10352
14,train,10367
14,train,10372
14,train,10374
14,train,10376
14,train,10379
14,train,10380
14,train,10381
14,train,10382
14,train,10383
14,train,10384
14,train,10385
14,train,10386
14,train,10387
14,train,10388
14,train,10393
14,train,10394
14,train,10395
14,train,10396
14,train,10397
14,train,10398
14,train,10399
14,train,10400
14,train,10406
14,train,10407
14,train,10408
14,train,10409
14,train,10411
14,train,10412
14,train,10413
14,train,10416
14,train,10417
14,train,10418
14,train,10419
14,train,10420
14,train,10425
14,train,10429
14,train,10435
14,train,10436
14,train,10438
14,train,10440
14,train,10441
14,train,10443
14,train,10446
14,train,10449
14,train,10452
14,train,10466
14,train,10468
14,train,10469
14,train,10470
14,train,10472
14,train,10473
14,train,10474
14,train,10477
14,train,10480
14,train,10481
14,train,10484
14,train,10487
14,train,10488
14,train,10489
14,train,10490
14,train,10493
14,train,10495
14,train,10498
14,train,10499
14,train,10503
14,train,10509
14,train,10511
14,train,10512
14,train,10516
14,train,10518
14,train,10519
14,train,10520
14,train,10522
14,train,10525
14,train,10526
14,train,10529
14,train,10530
14,train,10532
14,train,10533
14,train,10534
14,train,10540
14,train,10541
14,train,10545
14,train,10550
14,train,10556
14,train,10558
14,train,10560
14,train,10562
14,train,10563
14,train,10564
14,train,10565
14,train,10566
14,train,10568
14,train,10569
14,train,10571
14,train,10572
14,train,10573
14,train,10574
14,train,10575
14,train,10578
14,train,10580
14,train,10582
14,train,10584
14,train,10585
14,train,10589
14,train,10590
14,train,10592
14,train,10593
14,train,10600
14,train,10601
14,train,10603
14,train,10604
14,train,10607
14,train,10608
14,train,10609
14,train,10610
14,train,10611
14,train,10612
14,train,10613
14,train,10614
14,train,10617
14,train,10619
14,train,10620
14,train,10623
14,train,10624
14,train,10629
14,train,10630
14,train,10631
14,train,10632
14,train,10634
14,train,10635
14,train,10636
14,train,10637
14,train,10638
14,train,10639
14,train,10641
14,train,10643
14,train,10644
14,train,10645
14,train,10649
14,train,10652
14,train,10655
14,train,10656
14,train,10657
14,train,10658
14,train,10661
14,train,10666
14,train,10669
14,train,10670
14,train,10672
14,train,10673
14,train,10674
14,train,10676
14,train,10679
14,train,10684
14,train,10685
14,train,10686
14,train,10687
14,train,10688
14,train,10689
14,train,10690
14,train,10692
14,train,10693
14,train,10695
14,train,10696
14,train,10699
14,train,10701
14,train,10703
14,train,10706
14,train,10707
14,train,10709
14,train,10710
14,train,10711
14,train,10712
14,train,10713
